date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:16:16	967/967	---M--	200	added ('OK')	image/png	etag:%22d44d4660bd7d8732159eebf47309c941%22	https://assets.coingecko.com/coins/images/13442/thumb/steth_logo.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/13442/thumb/steth_logo.png	(from https://decentralisedacct.com/)
11:16:16	1473/1473	---M--	200	added ('OK')	image/png	etag:%22a09b108b3fcefdb131ceafb575e27790%22	https://assets.coingecko.com/coins/images/975/thumb/cardano.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/975/thumb/cardano.png	(from https://decentralisedacct.com/)
11:16:16	702/702	---M--	200	added ('OK')	image/png	etag:%223c0a8a94a0accadb6fc71533b94daa9b%22	https://assets.coingecko.com/coins/images/12559/thumb/Avalanche_Circle_RedWhite_Trans.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/12559/thumb/Avalanche_Circle_RedWhite_Trans.png	(from https://decentralisedacct.com/)
11:16:17	5369/5369	---M--	200	added ('OK')	image/png	etag:%2214f9-618676e5-b290bafde86232ad;;;%22	https://decentralisedacct.com/wp-content/uploads/2018/05/logo-visa.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2018/05/logo-visa.png	(from https://decentralisedacct.com/)
11:16:17	2431/2431	---M--	200	added ('OK')	image/png	etag:%2297f-618676e5-dba6e4519d47275f;;;%22	https://decentralisedacct.com/wp-content/uploads/2018/05/logo-mastercard.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2018/05/logo-mastercard.png	(from https://decentralisedacct.com/)
11:16:17	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jan%202024%2008:16:16%20GMT	http://decentralisedacct.com/wp-content/plugins/gtranslate/flags/16/en.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/gtranslate/flags/16/en.49.delayed	(from https://decentralisedacct.com/)
11:16:18	707/707	---M--	200	added ('OK')	image/png	etag:%222c3-61f97595-b82d31886519e98b;;;%22	https://decentralisedacct.com/wp-content/plugins/gtranslate/flags/16/en.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/gtranslate/flags/16/en.png	(from https://decentralisedacct.com/)
11:16:18	133429/133429	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jan%202024%2008:16:17%20GMT	https://decentralisedacct.com/privacy-policy/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/privacy-policy/index.html	(from https://decentralisedacct.com/)
11:16:19	97106/97106	---MC-	200	added ('OK')	text/javascript	date:Fri,%2005%20Jan%202024%2008:16:18%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	C:/Word/Projects/RabsonFam/Tee/T/translate.google.com/translate_a/element7876.js	(from https://decentralisedacct.com/)
11:16:19	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-64453764-f6127791c03b833d;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.12.2	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor/assets/lib/animations/animations.mine56c.css	(from https://decentralisedacct.com/)
11:16:21	59686/59686	---M-Z	200	added ('OK')	text/css	etag:%22e926-6445212b-574de275e3edd88f;gz%22	https://decentralisedacct.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.12	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/revslider/public/assets/css/rs6847e.css	(from https://decentralisedacct.com/)
11:16:22	82070/82070	---M-Z	200	added ('OK')	application/javascript	etag:%2214096-6186d80b-ac08cfa6fa883e55;gz%22	https://decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/js/jquery.dataTables.min.js?ver=1.8.0	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/js/jquery.dataTables.minee8b.js	(from https://decentralisedacct.com/)
11:16:26	12836/12836	---M-Z	200	added ('OK')	application/javascript	etag:%223224-6186d80b-f49b30c3b41a01dc;gz%22	https://decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/js/dataTables.responsive.min.js?ver=1.8.0	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/js/dataTables.responsive.minee8b.js	(from https://decentralisedacct.com/)
11:16:26	14209/14209	---M-Z	200	added ('OK')	application/javascript	etag:%223781-6186d80b-eb43a45db6a324ce;gz%22	https://decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/js/common.js?ver=1.8.0	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/js/commonee8b.js	(from https://decentralisedacct.com/)
11:16:28	165505/165505	---M-Z	200	added ('OK')	application/javascript	etag:%2228681-6445212b-e90440f0284cb29c;gz%22	https://decentralisedacct.com/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.6.12	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/revslider/public/assets/js/rbtools.min847e.js	(from https://decentralisedacct.com/)
11:16:28	414606/414606	---M-Z	200	added ('OK')	application/javascript	etag:%226538e-6445212b-1c14adeea43c92a8;gz%22	https://decentralisedacct.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.6.12	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/revslider/public/assets/js/rs6.min847e.js	(from https://decentralisedacct.com/)
11:16:29	79212/79212	---M-Z	200	added ('OK')	application/javascript	etag:%221356c-623c8b4d-da269c8d12a0c761;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/select2/select2.full.min.js?ver=4.0.13	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/select2/select2.full.min4819.js	(from https://decentralisedacct.com/)
11:16:29	18833/18833	---M-Z	200	added ('OK')	application/javascript	etag:%224991-63331442-436a5b25dec794cd;gz%22	https://decentralisedacct.com/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/underscore.mind584.js	(from https://decentralisedacct.com/)
11:16:29	1426/1426	---M-Z	200	added ('OK')	application/javascript	etag:%22592-632938ea-a77a990c2715a7d0;gz%22	https://decentralisedacct.com/wp-includes/js/wp-util.min.js?ver=6.2.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/wp-util.min18cf.js	(from https://decentralisedacct.com/)
11:16:30	17151/17151	---M-Z	200	added ('OK')	application/javascript	etag:%2242ff-623c8b4d-10665aede625b258;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-crop.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-crop.min254d.js	(from https://decentralisedacct.com/)
11:16:30	5284/5284	---M-Z	200	added ('OK')	application/javascript	etag:%2214a4-623c8b4d-85dd1fb4f3fd2606;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-modal.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-modal.min254d.js	(from https://decentralisedacct.com/)
11:16:30	14763/14763	---M-Z	200	added ('OK')	application/javascript	etag:%2239ab-623c8b4d-59f86747309af2de;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-jquery-form.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-jquery-form.min254d.js	(from https://decentralisedacct.com/)
11:16:31	9808/9808	---M-Z	200	added ('OK')	application/javascript	etag:%222650-623c8b4d-653fbfd24f337b49;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-fileupload.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-fileupload254d.js	(from https://decentralisedacct.com/)
11:16:31	38437/38437	---M-Z	200	added ('OK')	application/javascript	etag:%229625-623c8b4d-c9880813cbb383e9;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/pickadate/picker254d.js	(from https://decentralisedacct.com/)
11:16:31	48238/48238	---M-Z	200	added ('OK')	application/javascript	etag:%22bc6e-623c8b4d-4a7e02ef85cbbdc9;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.date.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.date254d.js	(from https://decentralisedacct.com/)
11:16:32	31975/31975	---M-Z	200	added ('OK')	application/javascript	etag:%227ce7-623c8b4d-aa492e30bc0b5dd9;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.time.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/pickadate/picker.time254d.js	(from https://decentralisedacct.com/)
11:16:32	8171/8171	---M-Z	200	added ('OK')	application/javascript	etag:%221feb-63c7d512-4852e8a9b2e0a9fc;gz%22	https://decentralisedacct.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://decentralisedacct.com/)
11:16:32	6607/6607	---M-Z	200	added ('OK')	application/javascript	etag:%2219cf-63e274b6-68130eaf7979d356;gz%22	https://decentralisedacct.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://decentralisedacct.com/)
11:16:32	17823/17823	---M-Z	200	added ('OK')	application/javascript	etag:%22459f-6329dfa2-2512f8bee12c038c;gz%22	https://decentralisedacct.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://decentralisedacct.com/)
11:16:33	4910/4910	---M-Z	200	added ('OK')	application/javascript	etag:%22132e-6254194e-5e920aed0306c7b2;gz%22	https://decentralisedacct.com/wp-includes/js/dist/hooks.min.js?ver=4169d3cf8e8d95a3d6d5	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/dist/hooks.min6c65.js	(from https://decentralisedacct.com/)
11:16:33	10230/10230	---M-Z	200	added ('OK')	application/javascript	etag:%2227f6-632e0f32-a80788d8f308c876;gz%22	https://decentralisedacct.com/wp-includes/js/dist/i18n.min.js?ver=9e794f35a71bb98672ae	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/dist/i18n.mine57b.js	(from https://decentralisedacct.com/)
11:16:34	9186/9186	---M-Z	200	added ('OK')	application/javascript	etag:%2223e2-623c8b4d-961408036c9e0a0c;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-raty.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-raty.min254d.js	(from https://decentralisedacct.com/)
11:16:34	4405/4405	---M-Z	200	added ('OK')	application/javascript	etag:%221135-623c8b4d-576ce6d0ae50ee8c;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-tipsy.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-tipsy.min254d.js	(from https://decentralisedacct.com/)
11:16:34	5629/5629	---M-Z	200	added ('OK')	application/javascript	etag:%2215fd-5ee520a8-dc8ede11fbdd2535;gz%22	https://decentralisedacct.com/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/imagesloaded.mineda1.js	(from https://decentralisedacct.com/)
11:16:34	24138/24138	---M-Z	200	added ('OK')	application/javascript	etag:%225e4a-5ee520a8-b0be3de34c3e2447;gz%22	https://decentralisedacct.com/wp-includes/js/masonry.min.js?ver=4.2.2	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/masonry.min3a05.js	(from https://decentralisedacct.com/)
11:16:35	1819/1819	---M-Z	200	added ('OK')	application/javascript	etag:%2271b-57b604a2-21ecace4c860893a;gz%22	https://decentralisedacct.com/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/jquery/jquery.masonry.minef70.js	(from https://decentralisedacct.com/)
11:16:35	45197/45197	---M-Z	200	added ('OK')	application/javascript	etag:%22b08d-623c8b4d-65f843b9d9bed603;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/simplebar.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/simplebar.min254d.js	(from https://decentralisedacct.com/)
11:16:35	14917/14917	---M-Z	200	added ('OK')	application/javascript	etag:%223a45-623c8b4d-897a6dccb46ba62;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-functions.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-functions.min254d.js	(from https://decentralisedacct.com/)
11:16:35	221/221	---M-Z	200	added ('OK')	application/javascript	etag:%22dd-623c8b4d-531ddd3a985dbfec;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-responsive.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-responsive.min254d.js	(from https://decentralisedacct.com/)
11:16:36	9787/9787	---M-Z	200	added ('OK')	application/javascript	etag:%22263b-623c8b4d-334cc44624ee8baf;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-conditional.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-conditional.min254d.js	(from https://decentralisedacct.com/)
11:16:36	12469/12469	---M-Z	200	added ('OK')	application/javascript	etag:%2230b5-623c8b4d-3ab69bdbbcd0e6c4;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-scripts.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-scripts.min254d.js	(from https://decentralisedacct.com/)
11:16:36	2783/2783	---M-Z	200	added ('OK')	application/javascript	etag:%22adf-623c8b4d-487447f47070c6af;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-profile.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-profile.min254d.js	(from https://decentralisedacct.com/)
11:16:37	2823/2823	---M-Z	200	added ('OK')	application/javascript	etag:%22b07-623c8b4d-367baf82827771c9;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-account.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-account.min254d.js	(from https://decentralisedacct.com/)
11:16:37	5485/5485	---M-Z	200	added ('OK')	application/javascript	etag:%22156d-64480c65-16b704d4bcbe6584;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.12.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min0fca.js	(from https://decentralisedacct.com/)
11:16:38	4958/4958	---M-Z	200	added ('OK')	application/javascript	etag:%22135e-64453764-26dc85b8898cfda0;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.12.2	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mine56c.js	(from https://decentralisedacct.com/)
11:16:38	42288/42288	---M-Z	200	added ('OK')	application/javascript	etag:%22a530-64453764-521a1945ced1ea08;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.12.2	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor/assets/js/frontend-modules.mine56c.js	(from https://decentralisedacct.com/)
11:16:38	24380/24380	---M-Z	200	added ('OK')	application/javascript	etag:%225f3c-64480c65-5f95b2cc0b0c408a;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.12.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor-pro/assets/js/frontend.min0fca.js	(from https://decentralisedacct.com/)
